ensembl_gene_id,Symbol,entrezgene_id,baseMean,logFC,lfcSE,stat,pvalue,FDR,description,gene_biotype,chromosome_name
ENSMUSG00000028789,Azin2,242669,358.1475825,-1.146776109,0.296763413,-3.864277264,0.000111419,0.000573758,antizyme inhibitor 2 [Source:MGI Symbol;Acc:MGI:2442093],protein_coding,4
ENSMUSG00000058498,Rnf207,433809,47.23398034,-1.14678718,0.439316757,-2.610387976,0.009043959,0.027251119,ring finger protein 207 [Source:MGI Symbol;Acc:MGI:2684989],protein_coding,4
ENSMUSG00000018900,Slc22a5,20520,319.900349,-1.147608765,0.191757974,-5.984672981,2.17E-09,2.57E-08,"solute carrier family 22 (organic cation transporter), member 5 [Source:MGI Symbol;Acc:MGI:1329012]",protein_coding,11
ENSMUSG00000073555,Gm4951,240327,264.3738567,-1.149343098,0.34961201,-3.287481735,0.001010877,0.004085116,predicted gene 4951 [Source:MGI Symbol;Acc:MGI:3644953],protein_coding,18
ENSMUSG00000033029,1700088E04Rik,27660,54.28984449,-1.1520737,0.444894314,-2.589544673,0.009610295,0.028632156,RIKEN cDNA 1700088E04 gene [Source:MGI Symbol;Acc:MGI:1920774],protein_coding,15
ENSMUSG00000022361,Zhx1,22770,2258.857278,-1.155402772,0.16375008,-7.055891331,1.71E-12,2.99E-11,zinc fingers and homeoboxes 1 [Source:MGI Symbol;Acc:MGI:109271],protein_coding,15
ENSMUSG00000035835,Plppr3,216152,514.5703696,-1.155554667,0.307201859,-3.761548422,0.000168865,0.000834253,phospholipid phosphatase related 3 [Source:MGI Symbol;Acc:MGI:2388640],protein_coding,10
ENSMUSG00000096727,Psmb9,16912,208.1203729,-1.157839032,0.281980229,-4.106100053,4.02E-05,0.000227841,"proteasome (prosome, macropain) subunit, beta type 9 (large multifunctional peptidase 2) [Source:MGI Symbol;Acc:MGI:1346526]",protein_coding,17
ENSMUSG00000025932,Eya1,14048,592.151207,-1.161298126,0.157483984,-7.374071281,1.65E-13,3.26E-12,EYA transcriptional coactivator and phosphatase 1 [Source:MGI Symbol;Acc:MGI:109344],protein_coding,1
ENSMUSG00000057457,Phex,18675,54.21036488,-1.163905512,0.419946219,-2.7715585,0.005578865,0.018182408,"phosphate regulating endopeptidase homolog, X-linked [Source:MGI Symbol;Acc:MGI:107489]",protein_coding,X
ENSMUSG00000044024,Rell2,225392,40.71407016,-1.165381446,0.495307906,-2.352842409,0.018630528,0.049838072,RELT-like 2 [Source:MGI Symbol;Acc:MGI:1918044],protein_coding,18
ENSMUSG00000026080,Chst10,98388,72.84516783,-1.165790067,0.392399715,-2.970924855,0.002969044,0.010500182,carbohydrate sulfotransferase 10 [Source:MGI Symbol;Acc:MGI:2138283],protein_coding,1
ENSMUSG00000030137,Tuba8,53857,76.09275406,-1.166036986,0.386714181,-3.015242376,0.00256774,0.009241214,"tubulin, alpha 8 [Source:MGI Symbol;Acc:MGI:1858225]",protein_coding,6
ENSMUSG00000045114,Prrt2,69017,182.7665228,-1.166804464,0.358694004,-3.252924364,0.001142239,0.004553497,proline-rich transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:1916267],protein_coding,7
ENSMUSG00000058656,Samd12,320679,171.0274721,-1.167185289,0.348792596,-3.346359132,0.000818803,0.003405469,sterile alpha motif domain containing 12 [Source:MGI Symbol;Acc:MGI:2444518],protein_coding,15
ENSMUSG00000006241,Ccdc159,67119,71.8483095,-1.167371947,0.386559524,-3.019902175,0.002528563,0.009122512,coiled-coil domain containing 159 [Source:MGI Symbol;Acc:MGI:1914369],protein_coding,9
ENSMUSG00000066952,Myo1h,231646,200.0030266,-1.167516848,0.238493007,-4.895392367,9.81E-07,7.63E-06,myosin 1H [Source:MGI Symbol;Acc:MGI:1914674],protein_coding,5
ENSMUSG00000038776,Ephx1,13849,1889.756175,-1.168402382,0.191508641,-6.101042638,1.05E-09,1.31E-08,"epoxide hydrolase 1, microsomal [Source:MGI Symbol;Acc:MGI:95405]",protein_coding,1
ENSMUSG00000019944,Rhobtb1,69288,324.4306102,-1.168860263,0.224532529,-5.205750223,1.93E-07,1.70E-06,Rho-related BTB domain containing 1 [Source:MGI Symbol;Acc:MGI:1916538],protein_coding,10
ENSMUSG00000053175,Bcl3,12051,547.1847616,-1.170320906,0.227364547,-5.147332438,2.64E-07,2.27E-06,B cell leukemia/lymphoma 3 [Source:MGI Symbol;Acc:MGI:88140],protein_coding,7
ENSMUSG00000028078,Dclk2,70762,480.6773148,-1.171683866,0.176284316,-6.646557633,3.00E-11,4.56E-10,doublecortin-like kinase 2 [Source:MGI Symbol;Acc:MGI:1918012],protein_coding,3
ENSMUSG00000030030,1700003E16Rik,71837,48.93618569,-1.173885904,0.467312032,-2.511995892,0.012005049,0.034577775,RIKEN cDNA 1700003E16 gene [Source:MGI Symbol;Acc:MGI:1919087],protein_coding,6
ENSMUSG00000049404,Rarres1,109222,115.6393016,-1.177124918,0.340952695,-3.452458168,0.000555504,0.002420513,retinoic acid receptor responder (tazarotene induced) 1 [Source:MGI Symbol;Acc:MGI:1924461],protein_coding,3
ENSMUSG00000046618,Olfml2a,241327,162.8437204,-1.17772379,0.365056733,-3.226139077,0.001254724,0.004948338,olfactomedin-like 2A [Source:MGI Symbol;Acc:MGI:2444741],protein_coding,2
ENSMUSG00000032905,Atg12,67526,1495.508036,-1.179769146,0.131192104,-8.992684068,2.41E-19,7.82E-18,autophagy related 12 [Source:MGI Symbol;Acc:MGI:1914776],protein_coding,18
ENSMUSG00000029861,Fam131b,76156,626.9233487,-1.180805103,0.208350717,-5.667391592,1.45E-08,1.51E-07,"family with sequence similarity 131, member B [Source:MGI Symbol;Acc:MGI:1923406]",protein_coding,6
ENSMUSG00000020057,Dram1,71712,762.8107688,-1.181477335,0.201366169,-5.867308005,4.43E-09,5.07E-08,DNA-damage regulated autophagy modulator 1 [Source:MGI Symbol;Acc:MGI:1918962],protein_coding,10
ENSMUSG00000026873,Phf19,74016,544.1329908,-1.18332682,0.149321279,-7.924703233,2.29E-15,5.41E-14,PHD finger protein 19 [Source:MGI Symbol;Acc:MGI:1921266],protein_coding,2
ENSMUSG00000046688,Tifa,211550,434.6222068,-1.184270055,0.196674743,-6.021464869,1.73E-09,2.08E-08,TRAF-interacting protein with forkhead-associated domain [Source:MGI Symbol;Acc:MGI:2182965],protein_coding,3
ENSMUSG00000038296,Galnt18,233733,1003.161309,-1.184521984,0.433975388,-2.729468118,0.006343658,0.020254956,polypeptide N-acetylgalactosaminyltransferase 18 [Source:MGI Symbol;Acc:MGI:2446239],protein_coding,7
ENSMUSG00000020034,Tcp11l2,216198,256.5196854,-1.185097176,0.227691095,-5.204846405,1.94E-07,1.71E-06,t-complex 11 (mouse) like 2 [Source:MGI Symbol;Acc:MGI:2444679],protein_coding,10
ENSMUSG00000005950,P2rx5,94045,220.424084,-1.187253793,0.222305149,-5.340649099,9.26E-08,8.56E-07,"purinergic receptor P2X, ligand-gated ion channel, 5 [Source:MGI Symbol;Acc:MGI:2137026]",protein_coding,11
ENSMUSG00000039347,Atp6v0e2,76252,152.3776791,-1.188224946,0.325544695,-3.649959482,0.000262282,0.001238526,"ATPase, H+ transporting, lysosomal V0 subunit E2 [Source:MGI Symbol;Acc:MGI:1923502]",protein_coding,6
ENSMUSG00000034616,Ssh3,245857,91.61587476,-1.189243419,0.338403748,-3.514273782,0.000440958,0.001971462,slingshot protein phosphatase 3 [Source:MGI Symbol;Acc:MGI:2683546],protein_coding,19
ENSMUSG00000036030,Prtg,235472,233.7321911,-1.189382304,0.255866286,-4.648452615,3.34E-06,2.37E-05,protogenin [Source:MGI Symbol;Acc:MGI:2444710],protein_coding,9
ENSMUSG00000005803,Sqor,59010,513.6075527,-1.189532984,0.216478941,-5.494913161,3.91E-08,3.81E-07,sulfide quinone oxidoreductase [Source:MGI Symbol;Acc:MGI:1929899],protein_coding,2
ENSMUSG00000023966,Rsph9,75564,126.9542192,-1.190358179,0.314661283,-3.782982664,0.00015496,0.000770153,radial spoke head 9 homolog (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:1922814],protein_coding,17
ENSMUSG00000050222,Il17d,239114,49.01783818,-1.190883965,0.48894414,-2.435623759,0.014866138,0.041391689,interleukin 17D [Source:MGI Symbol;Acc:MGI:2446510],protein_coding,14
ENSMUSG00000010721,Lmbr1,56873,272.2085138,-1.19290961,0.261535044,-4.561184574,5.09E-06,3.48E-05,limb region 1 [Source:MGI Symbol;Acc:MGI:1861746],protein_coding,5
ENSMUSG00000030854,Ptpn5,19259,150.6249664,-1.193168844,0.382367582,-3.12047595,0.00180559,0.006818547,"protein tyrosine phosphatase, non-receptor type 5 [Source:MGI Symbol;Acc:MGI:97807]",protein_coding,7
ENSMUSG00000036103,Colec12,140792,9524.120812,-1.193274044,0.151624963,-7.869904932,3.55E-15,8.21E-14,collectin sub-family member 12 [Source:MGI Symbol;Acc:MGI:2152907],protein_coding,18
ENSMUSG00000016356,Col20a1,73368,54.06848979,-1.201232804,0.495361354,-2.424962693,0.01530996,0.042348397,"collagen, type XX, alpha 1 [Source:MGI Symbol;Acc:MGI:1920618]",protein_coding,2
ENSMUSG00000017144,Rnd3,74194,2375.821296,-1.201347875,0.439459902,-2.733691673,0.006262866,0.020042078,Rho family GTPase 3 [Source:MGI Symbol;Acc:MGI:1921444],protein_coding,2
ENSMUSG00000068744,Psrc1,56742,777.7857701,-1.20177156,0.179286349,-6.70308456,2.04E-11,3.15E-10,proline/serine-rich coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1913099],protein_coding,3
ENSMUSG00000019320,Noxo1,71893,63.37363567,-1.202291592,0.4005086,-3.00191205,0.002682897,0.009600917,NADPH oxidase organizer 1 [Source:MGI Symbol;Acc:MGI:1919143],protein_coding,17
ENSMUSG00000024661,Fth1,14319,39042.84632,-1.20263565,0.101835618,-11.80957777,3.48E-32,2.50E-30,ferritin heavy polypeptide 1 [Source:MGI Symbol;Acc:MGI:95588],protein_coding,19
ENSMUSG00000041617,Ccdc74a,72315,140.7604064,-1.202660882,0.298680741,-4.026576602,5.66E-05,0.000310627,coiled-coil domain containing 74A [Source:MGI Symbol;Acc:MGI:1919565],protein_coding,16
ENSMUSG00000043259,Fam13c,71721,609.0159034,-1.203917228,0.260758991,-4.616973032,3.89E-06,2.72E-05,"family with sequence similarity 13, member C [Source:MGI Symbol;Acc:MGI:1918971]",protein_coding,10
ENSMUSG00000028864,Hgf,15234,1612.06608,-1.204165294,0.113329646,-10.62533363,2.27E-26,1.11E-24,hepatocyte growth factor [Source:MGI Symbol;Acc:MGI:96079],protein_coding,5
ENSMUSG00000020524,Gria1,14799,93.44587987,-1.204674534,0.429226232,-2.806619083,0.00500644,0.016565244,"glutamate receptor, ionotropic, AMPA1 (alpha 1) [Source:MGI Symbol;Acc:MGI:95808]",protein_coding,11
ENSMUSG00000024589,Nedd4l,83814,1347.557653,-1.204861046,0.216089093,-5.57576059,2.46E-08,2.49E-07,"neural precursor cell expressed, developmentally down-regulated gene 4-like [Source:MGI Symbol;Acc:MGI:1933754]",protein_coding,18
ENSMUSG00000034706,Dnaic2,432611,56.2959615,-1.205044743,0.440838472,-2.733528993,0.006265961,0.020047142,"dynein, axonemal, intermediate chain 2 [Source:MGI Symbol;Acc:MGI:2685574]",protein_coding,11
ENSMUSG00000090523,Gypc,71683,1400.181846,-1.205823381,0.133276685,-9.047519306,1.46E-19,4.80E-18,glycophorin C [Source:MGI Symbol;Acc:MGI:1098566],protein_coding,18
ENSMUSG00000019880,Rspo3,72780,338.1850573,-1.206151482,0.211057397,-5.714803181,1.10E-08,1.16E-07,R-spondin 3 [Source:MGI Symbol;Acc:MGI:1920030],protein_coding,10
ENSMUSG00000018334,Ksr1,16706,1710.769374,-1.206697535,0.165069659,-7.310232199,2.67E-13,5.10E-12,kinase suppressor of ras 1 [Source:MGI Symbol;Acc:MGI:105051],protein_coding,11
ENSMUSG00000039031,Arhgap18,73910,673.2054827,-1.208451906,0.194005246,-6.228965085,4.70E-10,6.11E-09,Rho GTPase activating protein 18 [Source:MGI Symbol;Acc:MGI:1921160],protein_coding,10
ENSMUSG00000030257,Srgap3,259302,1320.845755,-1.210147694,0.214177112,-5.650219504,1.60E-08,1.66E-07,SLIT-ROBO Rho GTPase activating protein 3 [Source:MGI Symbol;Acc:MGI:2152938],protein_coding,6
ENSMUSG00000044390,Tigd3,332359,161.5590211,-1.211620752,0.262368652,-4.618008825,3.87E-06,2.71E-05,tigger transposable element derived 3 [Source:MGI Symbol;Acc:MGI:2681860],protein_coding,19
ENSMUSG00000026482,Rgl1,19731,3378.812992,-1.213149072,0.19958891,-6.07823888,1.22E-09,1.51E-08,"ral guanine nucleotide dissociation stimulator,-like 1 [Source:MGI Symbol;Acc:MGI:107484]",protein_coding,1
ENSMUSG00000022146,Osmr,18414,8021.15134,-1.215941199,0.332682161,-3.654963633,0.000257218,0.001217219,oncostatin M receptor [Source:MGI Symbol;Acc:MGI:1330819],protein_coding,15
ENSMUSG00000047766,Lrrc49,102747,1123.265317,-1.216221423,0.137659594,-8.834992074,1.00E-18,3.12E-17,leucine rich repeat containing 49 [Source:MGI Symbol;Acc:MGI:2442689],protein_coding,9
ENSMUSG00000010051,Hyal1,15586,249.3667559,-1.216286235,0.282168369,-4.31049816,1.63E-05,0.000100282,hyaluronoglucosaminidase 1 [Source:MGI Symbol;Acc:MGI:96298],protein_coding,9
ENSMUSG00000034881,Tbxa2r,21390,68.06507989,-1.218474058,0.416784891,-2.923508226,0.003461111,0.012009692,thromboxane A2 receptor [Source:MGI Symbol;Acc:MGI:98496],protein_coding,10
ENSMUSG00000052525,Spdya,70891,53.18246066,-1.219230929,0.439033616,-2.777078761,0.005484989,0.017924932,"speedy/RINGO cell cycle regulator family, member A [Source:MGI Symbol;Acc:MGI:1918141]",protein_coding,17
ENSMUSG00000038777,Sema6c,20360,456.2062106,-1.219313389,0.212330535,-5.742524929,9.33E-09,1.00E-07,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C [Source:MGI Symbol;Acc:MGI:1338032]",protein_coding,3
ENSMUSG00000030707,Coro1a,12721,45.62987922,-1.220140515,0.489735635,-2.491426858,0.012723116,0.036338053,"coronin, actin binding protein 1A [Source:MGI Symbol;Acc:MGI:1345961]",protein_coding,7
ENSMUSG00000029456,Acad10,71985,138.2075011,-1.221528181,0.319661873,-3.821313346,0.000132743,0.000670768,"acyl-Coenzyme A dehydrogenase family, member 10 [Source:MGI Symbol;Acc:MGI:1919235]",protein_coding,5
ENSMUSG00000038605,Samd10,229011,52.29420268,-1.222339852,0.431153792,-2.835043727,0.004581941,0.0153213,sterile alpha motif domain containing 10 [Source:MGI Symbol;Acc:MGI:2443872],protein_coding,2
ENSMUSG00000032786,Alas1,11655,1256.591966,-1.222860957,0.137111916,-8.91870662,4.72E-19,1.50E-17,aminolevulinic acid synthase 1 [Source:MGI Symbol;Acc:MGI:87989],protein_coding,9
ENSMUSG00000039304,Tnfsf10,22035,42.32972425,-1.227567549,0.486092765,-2.525377126,0.011557419,0.033506909,"tumor necrosis factor (ligand) superfamily, member 10 [Source:MGI Symbol;Acc:MGI:107414]",protein_coding,3
ENSMUSG00000063558,Aox1,11761,379.2403124,-1.230180478,0.175107822,-7.025274273,2.14E-12,3.70E-11,aldehyde oxidase 1 [Source:MGI Symbol;Acc:MGI:88035],protein_coding,1
ENSMUSG00000058756,Thra,21833,2657.036932,-1.232336531,0.201095512,-6.128115525,8.89E-10,1.12E-08,thyroid hormone receptor alpha [Source:MGI Symbol;Acc:MGI:98742],protein_coding,11
ENSMUSG00000023912,Slc25a27,74011,239.2277885,-1.233031014,0.244852037,-5.035820935,4.76E-07,3.92E-06,"solute carrier family 25, member 27 [Source:MGI Symbol;Acc:MGI:1921261]",protein_coding,17
ENSMUSG00000060487,Samd5,320825,327.3035652,-1.23586772,0.204633143,-6.039430865,1.55E-09,1.88E-08,sterile alpha motif domain containing 5 [Source:MGI Symbol;Acc:MGI:2444815],protein_coding,10
ENSMUSG00000058883,Zfp708,432769,67.04292361,-1.237136078,0.393262646,-3.145826566,0.001656182,0.006313687,zinc finger protein 708 [Source:MGI Symbol;Acc:MGI:3040674],protein_coding,13
ENSMUSG00000044337,Ackr3,12778,413.9727866,-1.23718147,0.368357326,-3.358644943,0.000783256,0.003274066,atypical chemokine receptor 3 [Source:MGI Symbol;Acc:MGI:109562],protein_coding,1
ENSMUSG00000029386,Tctn2,67978,491.7997235,-1.242257974,0.176054124,-7.056114014,1.71E-12,2.99E-11,tectonic family member 2 [Source:MGI Symbol;Acc:MGI:1915228],protein_coding,5
ENSMUSG00000060224,Pyroxd2,74580,161.1938546,-1.248810041,0.339579966,-3.677513893,0.000235518,0.001125782,pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:MGI Symbol;Acc:MGI:1921830],protein_coding,19
ENSMUSG00000074671,Tspyl3,241732,66.85119389,-1.248944719,0.420187617,-2.972350134,0.002955294,0.010457135,TSPY-like 3 [Source:MGI Symbol;Acc:MGI:2139328],protein_coding,2
ENSMUSG00000021876,Rnase4,58809,1909.526775,-1.250684285,0.20556057,-6.084261618,1.17E-09,1.45E-08,"ribonuclease, RNase A family 4 [Source:MGI Symbol;Acc:MGI:1926217]",protein_coding,14
ENSMUSG00000043313,Pcdhb19,93890,155.4305165,-1.252104427,0.290779747,-4.306023509,1.66E-05,0.000102094,protocadherin beta 19 [Source:MGI Symbol;Acc:MGI:2136757],protein_coding,18
ENSMUSG00000026077,Npas2,18143,68.29425972,-1.253702177,0.42519999,-2.948500016,0.003193201,0.011218098,neuronal PAS domain protein 2 [Source:MGI Symbol;Acc:MGI:109232],protein_coding,1
ENSMUSG00000041658,Rragb,245670,195.6493705,-1.255626766,0.329772119,-3.807558895,0.000140345,0.000703053,Ras-related GTP binding B [Source:MGI Symbol;Acc:MGI:3038613],protein_coding,X
ENSMUSG00000033318,Gstt2,14872,40.93344557,-1.255788813,0.52081715,-2.411189442,0.015900587,0.043608997,"glutathione S-transferase, theta 2 [Source:MGI Symbol;Acc:MGI:106188]",protein_coding,10
ENSMUSG00000030409,Dmpk,13400,1025.61816,-1.256264001,0.178514385,-7.03732644,1.96E-12,3.40E-11,dystrophia myotonica-protein kinase [Source:MGI Symbol;Acc:MGI:94906],protein_coding,7
ENSMUSG00000020303,Stc2,20856,127.3763792,-1.259064962,0.330194143,-3.813105073,0.000137232,0.000691375,stanniocalcin 2 [Source:MGI Symbol;Acc:MGI:1316731],protein_coding,11
ENSMUSG00000022562,Oplah,75475,994.9477658,-1.262020201,0.241379119,-5.228373554,1.71E-07,1.52E-06,5-oxoprolinase (ATP-hydrolysing) [Source:MGI Symbol;Acc:MGI:1922725],protein_coding,15
ENSMUSG00000027332,Ivd,56357,889.4369043,-1.262560369,0.169905698,-7.430947775,1.08E-13,2.16E-12,isovaleryl coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:1929242],protein_coding,2
ENSMUSG00000070476,Fam217b,71532,777.8833096,-1.266124987,0.137142443,-9.232189271,2.65E-20,9.11E-19,"family with sequence similarity 217, member B [Source:MGI Symbol;Acc:MGI:1918782]",protein_coding,2
ENSMUSG00000024737,Slc15a3,65221,49.47824225,-1.266484328,0.462022086,-2.741177026,0.006121951,0.019671871,"solute carrier family 15, member 3 [Source:MGI Symbol;Acc:MGI:1929691]",protein_coding,19
ENSMUSG00000024180,Tmem8,60455,239.1850927,-1.269142542,0.220873897,-5.746005101,9.14E-09,9.86E-08,transmembrane protein 8 [Source:MGI Symbol;Acc:MGI:1926283],protein_coding,17
ENSMUSG00000003746,Man1a,17155,1279.306591,-1.269992738,0.185593448,-6.842874836,7.76E-12,1.24E-10,"mannosidase 1, alpha [Source:MGI Symbol;Acc:MGI:104677]",protein_coding,10
ENSMUSG00000038065,Mturn,68235,452.3161533,-1.270570134,0.327024818,-3.885240703,0.000102229,0.000530141,"maturin, neural progenitor differentiation regulator homolog (Xenopus) [Source:MGI Symbol;Acc:MGI:1915485]",protein_coding,6
ENSMUSG00000035270,Impg2,224224,41.56592508,-1.271498128,0.467730143,-2.718443847,0.006558979,0.02083875,interphotoreceptor matrix proteoglycan 2 [Source:MGI Symbol;Acc:MGI:3044955],protein_coding,16
ENSMUSG00000020782,Llgl2,217325,172.4581384,-1.271938374,0.261125231,-4.870989947,1.11E-06,8.55E-06,LLGL2 scribble cell polarity complex component [Source:MGI Symbol;Acc:MGI:1918843],protein_coding,11
ENSMUSG00000025997,Ikzf2,22779,241.9644623,-1.272194574,0.236784539,-5.372794094,7.75E-08,7.25E-07,IKAROS family zinc finger 2 [Source:MGI Symbol;Acc:MGI:1342541],protein_coding,1
ENSMUSG00000050315,Synpo2,118449,105.8243535,-1.272283245,0.467415856,-2.721951406,0.006489768,0.020663435,synaptopodin 2 [Source:MGI Symbol;Acc:MGI:2153070],protein_coding,3
ENSMUSG00000038112,AW551984,244810,181.7554684,-1.273539484,0.437012343,-2.914195682,0.003566063,0.012306213,expressed sequence AW551984 [Source:MGI Symbol;Acc:MGI:2143322],protein_coding,9
ENSMUSG00000045790,Ccdc149,100503884,73.51729569,-1.275098378,0.458670846,-2.779985666,0.00543613,0.017774026,coiled-coil domain containing 149 [Source:MGI Symbol;Acc:MGI:2685293],protein_coding,5
ENSMUSG00000026321,Tnfrsf11a,21934,270.3195659,-1.27560841,0.278791804,-4.575487478,4.75E-06,3.28E-05,"tumor necrosis factor receptor superfamily, member 11a, NFKB activator [Source:MGI Symbol;Acc:MGI:1314891]",protein_coding,1
ENSMUSG00000039629,Strip2,320609,170.500942,-1.278725984,0.287301201,-4.450820186,8.55E-06,5.53E-05,striatin interacting protein 2 [Source:MGI Symbol;Acc:MGI:2444363],protein_coding,6
ENSMUSG00000050538,B230217C12Rik,NA,64.53990506,-1.280133192,0.449736092,-2.846409741,0.004421526,0.014833543,RIKEN cDNA B230217C12 gene [Source:MGI Symbol;Acc:MGI:1915377],protein_coding,11
ENSMUSG00000000594,Gm2a,14667,913.4149041,-1.280498656,0.212502395,-6.025808113,1.68E-09,2.04E-08,GM2 ganglioside activator protein [Source:MGI Symbol;Acc:MGI:95762],protein_coding,11
ENSMUSG00000020423,Btg2,12227,947.2306616,-1.281171157,0.164866305,-7.770970284,7.79E-15,1.76E-13,BTG anti-proliferation factor 2 [Source:MGI Symbol;Acc:MGI:108384],protein_coding,1
ENSMUSG00000002578,Ikzf4,22781,190.8216785,-1.281556338,0.317525853,-4.036069269,5.44E-05,0.000299196,IKAROS family zinc finger 4 [Source:MGI Symbol;Acc:MGI:1343139],protein_coding,10
ENSMUSG00000073557,Ppp1r12b,329251,2884.430514,-1.285464852,0.128898714,-9.972674028,2.01E-23,8.32E-22,"protein phosphatase 1, regulatory subunit 12B [Source:MGI Symbol;Acc:MGI:1916417]",protein_coding,1
ENSMUSG00000061232,H2-K1,14972,10216.60779,-1.286922648,0.159916899,-8.047446247,8.45E-16,2.08E-14,"histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]",protein_coding,17
ENSMUSG00000024074,Crim1,50766,3464.67831,-1.288553828,0.14992545,-8.594630363,8.35E-18,2.48E-16,cysteine rich transmembrane BMP regulator 1 (chordin like) [Source:MGI Symbol;Acc:MGI:1354756],protein_coding,17
ENSMUSG00000030643,Rab30,75985,351.2853689,-1.290686861,0.341859647,-3.775487603,0.000159695,0.000792199,"RAB30, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1923235]",protein_coding,7
ENSMUSG00000102018,Iqank1,432964,37.69729104,-1.291312362,0.548078236,-2.356073049,0.018469285,0.049496639,IQ motif and ankyrin repeat containing 1 [Source:MGI Symbol;Acc:MGI:3588184],protein_coding,15
ENSMUSG00000021238,Aldh6a1,104776,705.2938333,-1.292176541,0.194555009,-6.641702758,3.10E-11,4.69E-10,"aldehyde dehydrogenase family 6, subfamily A1 [Source:MGI Symbol;Acc:MGI:1915077]",protein_coding,12
ENSMUSG00000015202,Cnksr3,215748,494.4124115,-1.294678503,0.197854127,-6.543601188,6.01E-11,8.65E-10,Cnksr family member 3 [Source:MGI Symbol;Acc:MGI:2674130],protein_coding,10
ENSMUSG00000028076,Cd1d1,12479,190.1980066,-1.295101729,0.280776461,-4.612572312,3.98E-06,2.77E-05,CD1d1 antigen [Source:MGI Symbol;Acc:MGI:107674],protein_coding,3
ENSMUSG00000078716,Tmem8b,242409,83.01623888,-1.29736008,0.408524519,-3.175721458,0.001494644,0.005760833,transmembrane protein 8B [Source:MGI Symbol;Acc:MGI:2441680],protein_coding,4
ENSMUSG00000041351,Rap1gap,110351,93.60069169,-1.297487659,0.325943235,-3.980716635,6.87E-05,0.000370815,Rap1 GTPase-activating protein [Source:MGI Symbol;Acc:MGI:109338],protein_coding,4
ENSMUSG00000018217,Pmp22,18858,2142.287778,-1.297593412,0.174967102,-7.416213663,1.21E-13,2.40E-12,peripheral myelin protein 22 [Source:MGI Symbol;Acc:MGI:97631],protein_coding,11
ENSMUSG00000046056,Sbsn,282619,71.92057675,-1.297843476,0.466319779,-2.783161974,0.005383192,0.017613976,suprabasin [Source:MGI Symbol;Acc:MGI:2446326],protein_coding,7
ENSMUSG00000048731,Ggnbp1,70772,83.32736522,-1.298995631,0.418729558,-3.102230562,0.001920683,0.007199845,gametogenetin binding protein 1 [Source:MGI Symbol;Acc:MGI:3055306],protein_coding,17
ENSMUSG00000045991,Onecut2,225631,228.1789981,-1.299338981,0.216204827,-6.009759346,1.86E-09,2.23E-08,"one cut domain, family member 2 [Source:MGI Symbol;Acc:MGI:1891408]",protein_coding,18
ENSMUSG00000022687,Boc,117606,235.0737817,-1.304001981,0.328055432,-3.974944029,7.04E-05,0.000378845,biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein [Source:MGI Symbol;Acc:MGI:2151153],protein_coding,16
ENSMUSG00000021591,Glrx,93692,414.6764262,-1.306580698,0.204963016,-6.374714433,1.83E-10,2.49E-09,glutaredoxin [Source:MGI Symbol;Acc:MGI:2135625],protein_coding,13
ENSMUSG00000044629,Cnrip1,380686,187.8308157,-1.307361566,0.274808243,-4.757359358,1.96E-06,1.45E-05,cannabinoid receptor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917505],protein_coding,11
ENSMUSG00000035929,H2-Q4,15015,5052.637525,-1.312771894,0.125278871,-10.47879733,1.08E-25,4.91E-24,"histocompatibility 2, Q region locus 4 [Source:MGI Symbol;Acc:MGI:95933]",protein_coding,17
ENSMUSG00000041046,Ramp3,56089,50.08768996,-1.316792218,0.495807164,-2.655855571,0.007910749,0.024328764,receptor (calcitonin) activity modifying protein 3 [Source:MGI Symbol;Acc:MGI:1860292],protein_coding,11
ENSMUSG00000029442,Wdr66,269701,114.256316,-1.317176031,0.358849283,-3.670554999,0.000242024,0.001153139,WD repeat domain 66 [Source:MGI Symbol;Acc:MGI:1918495],protein_coding,5
ENSMUSG00000020227,Irak3,73914,241.7413109,-1.319533894,0.3222062,-4.095308823,4.22E-05,0.000237905,interleukin-1 receptor-associated kinase 3 [Source:MGI Symbol;Acc:MGI:1921164],protein_coding,10
ENSMUSG00000001864,Aif1l,108897,710.5585801,-1.321406042,0.194931203,-6.778832833,1.21E-11,1.89E-10,allograft inflammatory factor 1-like [Source:MGI Symbol;Acc:MGI:1919598],protein_coding,2
ENSMUSG00000021846,Peli2,93834,559.8752483,-1.322122588,0.238750523,-5.537674114,3.07E-08,3.05E-07,pellino 2 [Source:MGI Symbol;Acc:MGI:1891445],protein_coding,14
ENSMUSG00000028184,Adgrl2,99633,4746.167366,-1.324068191,0.189675314,-6.98070912,2.94E-12,4.99E-11,adhesion G protein-coupled receptor L2 [Source:MGI Symbol;Acc:MGI:2139714],protein_coding,3
